,Arrond,Arrond_Nom,Date_Plantation,Longitude,Latitude
43985,2,Villeray-Saint-Michel - Parc-Extension,2017-09-06,-73.611121,45.546034
43986,2,Villeray-Saint-Michel - Parc-Extension,2019-10-26,-73.610051,45.545565
43988,2,Villeray-Saint-Michel - Parc-Extension,2019-05-19,-73.63751,45.540931
43989,2,Villeray-Saint-Michel - Parc-Extension,2019-05-19,-73.637481,45.540989
43990,2,Villeray-Saint-Michel - Parc-Extension,2019-05-19,-73.637404,45.54112
43991,2,Villeray-Saint-Michel - Parc-Extension,2019-05-19,-73.63734,45.541223
43992,2,Villeray-Saint-Michel - Parc-Extension,2019-05-19,-73.637369,45.541178
43994,2,Villeray-Saint-Michel - Parc-Extension,2016-05-11,-73.636655,45.542385
43998,2,Villeray-Saint-Michel - Parc-Extension,2016-05-11,-73.635682,45.544064
43999,2,Villeray-Saint-Michel - Parc-Extension,2017-05-11,-73.635589,45.544228
44000,2,Villeray-Saint-Michel - Parc-Extension,2014-05-28,-73.634544,45.546018
44001,2,Villeray-Saint-Michel - Parc-Extension,2014-05-28,-73.634395,45.546268
44004,2,Villeray-Saint-Michel - Parc-Extension,2017-05-11,-73.632929,45.548319
44005,2,Villeray-Saint-Michel - Parc-Extension,2016-11-02,-73.633314,45.547648
44006,2,Villeray-Saint-Michel - Parc-Extension,2011-06-06,-73.633487,45.547351
44007,2,Villeray-Saint-Michel - Parc-Extension,2016-05-12,-73.633386,45.547518
44010,2,Villeray-Saint-Michel - Parc-Extension,2017-05-10,-73.635041,45.545158
44012,2,Villeray-Saint-Michel - Parc-Extension,2014-05-28,-73.635241,45.544812
44013,2,Villeray-Saint-Michel - Parc-Extension,2014-05-28,-73.635206,45.544884
44015,2,Villeray-Saint-Michel - Parc-Extension,2016-05-12,-73.636161,45.54324
44016,2,Villeray-Saint-Michel - Parc-Extension,2014-05-28,-73.635361,45.544609
44018,2,Villeray-Saint-Michel - Parc-Extension,2011-06-06,-73.637178,45.541201
44021,2,Villeray-Saint-Michel - Parc-Extension,2016-05-11,-73.635805,45.543528
44022,2,Villeray-Saint-Michel - Parc-Extension,2017-05-10,-73.635841,45.54348
44028,2,Villeray-Saint-Michel - Parc-Extension,2017-05-10,-73.634851,45.545176
44033,2,Villeray-Saint-Michel - Parc-Extension,2016-05-12,-73.633671,45.546784
44037,2,Villeray-Saint-Michel - Parc-Extension,2017-05-10,-73.631302,45.549077
44039,2,Villeray-Saint-Michel - Parc-Extension,2014-09-02,-73.635157,45.544664
44040,2,Villeray-Saint-Michel - Parc-Extension,2019-05-19,-73.63702,45.541467
44043,2,Villeray-Saint-Michel - Parc-Extension,2016-05-11,-73.636157,45.542975
44044,2,Villeray-Saint-Michel - Parc-Extension,2016-05-11,-73.636016,45.543191
44046,2,Villeray-Saint-Michel - Parc-Extension,2014-05-28,-73.636354,45.542601
44047,2,Villeray-Saint-Michel - Parc-Extension,2014-05-28,-73.635197,45.544598
44048,2,Villeray-Saint-Michel - Parc-Extension,2019-06-19,-73.636991,45.541514
44049,2,Villeray-Saint-Michel - Parc-Extension,2019-05-18,-73.637051,45.541402
44050,2,Villeray-Saint-Michel - Parc-Extension,2019-10-07,-73.638627,45.539004
44052,2,Villeray-Saint-Michel - Parc-Extension,2019-10-07,-73.638489,45.539239
